ESPE,ESPE_rc,YEAR,source,FCC,Ocu1,tile_name,coastal_spring,blue_spring,green_spring,red_spring,nir_spring,swir1_spring,swir2_spring,coastal_summer,blue_summer,green_summer,red_summer,nir_summer,swir1_summer,swir2_summer,coastal_summerlong,blue_summerlong,green_summerlong,red_summerlong,nir_summerlong,swir1_summerlong,swir2_summerlong,aspect,dem,shadow,slope,acibasi
4.0,4,2009.0,Digitized,,,p11_1,99.0,92.5,295.0,265.5,2032.5,839.5,487.5,448.0,469.5,607.5,491.5,2371.5,1090.5,492.0,448.0,469.5,607.5,491.5,2371.5,1090.5,492.0,44.10955047607422,946.0,136.0,16.81319808959961,1.0
4.0,4,2009.0,Digitized,,,p11_1,166.0,153.0,308.0,237.0,1780.0,705.0,395.0,1084.5,1153.0,1366.0,1232.5,2966.0,1886.0,1308.5,1084.5,1153.0,1366.0,1232.5,2966.0,1886.0,1308.5,18.177772521972656,1242.0,130.0,14.944313049316406,1.0
4.0,4,2009.0,Digitized,,,p11_1,,,,,,,,417.5,428.5,532.0,403.5,2027.0,756.5,339.5,417.5,428.5,532.0,403.5,2027.0,756.5,339.5,356.7298889160156,1000.0,105.0,21.103971481323242,1.0
12.0,11,2009.0,Digitized,,,p11_1,388.0,442.0,729.5,807.0,2248.0,1905.5,1247.0,1151.6666,1251.0,1542.6666,1508.0,3447.3333,2743.6667,1831.6666,1151.6666,1251.0,1542.6666,1508.0,3447.3333,2743.6667,1831.6666,60.56962203979492,1017.0,138.0,20.57648277282715,1.0
12.0,11,2009.0,Digitized,,,p11_1,608.0,698.5,994.0,1142.5,2594.0,2307.0,1485.5,958.0,1066.0,1382.3334,1401.6666,3447.6667,2785.3333,1762.0,958.0,1066.0,1382.3334,1401.6666,3447.6667,2785.3333,1762.0,52.44245147705078,1030.0,129.0,20.462158203125,1.0
12.0,11,2009.0,Digitized,,,p11_1,462.0,526.0,772.5,857.0,2356.5,1649.0,944.5,342.0,392.0,660.0,687.0,2815.0,1886.0,961.0,342.0,392.0,660.0,687.0,2815.0,1886.0,961.0,63.36342239379883,981.0,139.0,22.18506622314453,1.0
12.0,11,2009.0,Digitized,,,p11_1,336.0,416.0,752.3333,795.6667,2595.6667,1882.6666,1059.0,328.0,383.0,702.0,647.0,2941.0,1875.0,947.0,328.0,383.0,702.0,647.0,2941.0,1875.0,947.0,38.80256652832031,991.0,128.0,18.296953201293945,1.0
12.0,11,2009.0,Digitized,,,p11_1,264.0,311.0,583.0,748.6667,1898.6666,2336.0,1553.3334,471.0,566.0,928.0,1077.0,3095.0,2970.0,1765.0,471.0,566.0,928.0,1077.0,3095.0,2970.0,1765.0,50.226905822753906,863.0,118.0,24.062599182128906,1.0
12.0,11,2009.0,Digitized,,,p11_1,211.0,310.0,470.0,747.6667,1562.25,1887.5,1528.0,496.0,585.0,949.0,1071.0,3172.0,2936.0,1765.0,496.0,585.0,949.0,1071.0,3172.0,2936.0,1765.0,45.84999465942383,864.0,122.0,21.358257293701172,1.0
12.0,11,2009.0,Digitized,,,p11_1,263.0,312.0,558.0,693.5,1941.0,2258.0,1393.0,1544.0,1641.0,1878.3334,1879.0,3446.3333,3030.0,2014.6666,1544.0,1641.0,1878.3334,1879.0,3446.3333,3030.0,2014.6666,12.076723098754883,802.0,103.0,21.651395797729492,1.0
12.0,11,2009.0,Digitized,,,p11_1,433.0,462.75,691.5,942.0,2425.5,3037.5,1961.0,404.0,468.0,763.0,854.0,2767.0,2543.0,1520.0,404.0,468.0,763.0,854.0,2767.0,2543.0,1520.0,336.7600402832031,801.0,115.0,18.704349517822266,1.0
12.0,11,2009.0,Digitized,,,p11_1,292.0,341.25,624.75,851.5,2256.0,2734.25,1755.5,365.0,423.0,736.0,805.0,2586.0,2589.0,1640.0,365.0,423.0,736.0,805.0,2586.0,2589.0,1640.0,346.1296081542969,759.0,110.0,19.649038314819336,1.0
12.0,11,2009.0,Digitized,,,p11_1,301.5,324.0,529.5,726.0,1884.0,2320.5,1521.0,693.0,786.0,1103.0,1226.0,3032.0,2913.0,1787.5,693.0,786.0,1103.0,1226.0,3032.0,2913.0,1787.5,-22.257959365844727,809.0,119.0,17.446640014648438,1.0
12.0,11,2009.0,Digitized,,,p11_1,717.0,813.5,1053.5,1197.5,2615.0,1811.5,992.5,366.0,422.0,727.0,702.0,2893.0,1965.0,1047.0,366.0,422.0,727.0,702.0,2893.0,1965.0,1047.0,56.193748474121094,1007.0,122.0,24.808738708496094,1.0
12.0,11,2009.0,Digitized,,,p11_1,495.0,568.5,815.0,913.5,2485.5,1661.0,862.5,332.0,373.0,662.0,627.0,2863.0,1695.0,875.0,332.0,373.0,662.0,627.0,2863.0,1695.0,875.0,-9999.0,1001.0,0.0,27.99382972717285,1.0
12.0,11,2009.0,Digitized,,,p11_1,192.0,217.0,450.0,514.0,2176.0,1502.0,838.0,772.0,863.3333,1191.6666,1090.0,3396.0,2203.0,1279.6666,772.0,863.3333,1191.6666,1090.0,3396.0,2203.0,1279.6666,57.37477111816406,992.0,128.0,23.380752563476562,1.0
14.0,14,2009.0,Digitized,,,p11_1,224.0,292.33334,593.0,662.0,2234.0,1748.3334,978.3333,1283.5,1420.0,1767.0,1686.0,3561.5,2735.5,1819.0,1283.5,1420.0,1767.0,1686.0,3561.5,2735.5,1819.0,13.43197250366211,947.0,100.0,22.66321563720703,1.0
14.0,14,2009.0,Digitized,,,p11_1,503.0,603.0,947.5,1108.5,2274.0,2041.0,1331.5,573.0,658.0,961.3333,1032.0,2912.3333,2277.6667,1348.6666,573.0,658.0,961.3333,1032.0,2912.3333,2277.6667,1348.6666,70.25772094726562,1008.0,159.0,14.898777961730957,1.0
14.0,14,2009.0,Digitized,,,p11_1,248.0,314.33334,612.3333,661.6667,2211.6667,1575.6666,841.3333,769.5,860.0,1110.5,1013.0,2822.5,1793.5,952.0,769.5,860.0,1110.5,1013.0,2822.5,1793.5,952.0,58.61074447631836,1007.0,140.0,19.399656295776367,1.0
14.0,14,2009.0,Digitized,,,p11_1,251.0,346.0,701.0,910.0,3443.0,2996.0,1661.0,1354.5,1455.5,1695.5,1627.5,3635.5,2773.0,1753.0,1354.5,1455.5,1695.5,1627.5,3635.5,2773.0,1753.0,46.97869110107422,860.0,89.0,24.330400466918945,1.0
14.0,14,2009.0,Digitized,,,p11_1,103.5,153.5,506.5,576.5,2535.5,2020.0,1224.0,1849.5,2022.0,2406.0,2300.5,3998.0,3301.5,2392.0,1849.5,2022.0,2406.0,2300.5,3998.0,3301.5,2392.0,12.31766128540039,906.0,108.0,20.433197021484375,1.0
14.0,14,2009.0,Digitized,,,p11_1,192.0,212.5,477.0,653.5,2288.0,2168.5,1436.5,1743.5,1882.0,2141.5,2075.0,3678.0,2976.0,2068.5,1743.5,1882.0,2141.5,2075.0,3678.0,2976.0,2068.5,125.58812713623047,873.0,136.0,13.141064643859863,1.0
14.0,14,2009.0,Digitized,,,p11_1,53.0,109.0,431.0,530.0,1880.0,1462.0,866.0,1421.0,1559.5,1849.5,1830.0,3620.0,3125.5,2059.0,1421.0,1559.5,1849.5,1830.0,3620.0,3125.5,2059.0,307.6117858886719,878.0,135.0,19.278797149658203,1.0
14.0,14,2009.0,Digitized,,,p11_1,286.66666,334.0,578.6667,735.3333,2016.0,1784.3334,1093.0,646.5,769.0,1162.0,1180.0,3441.5,2675.5,1508.0,646.5,769.0,1162.0,1180.0,3441.5,2675.5,1508.0,96.90474700927734,954.0,176.0,20.43703842163086,1.0
14.0,14,2009.0,Digitized,,,p11_1,192.0,252.0,582.6667,707.0,2399.0,2017.3334,1232.0,1110.5,1239.0,1516.5,1513.0,3318.5,2621.0,1609.5,1110.5,1239.0,1516.5,1513.0,3318.5,2621.0,1609.5,370.9259033203125,935.0,122.0,16.8276424407959,1.0
14.0,14,2009.0,Digitized,,,p11_1,24.0,136.0,581.0,697.0,2193.0,2177.0,1200.0,377.5,447.0,757.0,857.5,2688.0,2478.5,1498.5,377.5,447.0,757.0,857.5,2688.0,2478.5,1498.5,336.16986083984375,851.0,125.0,16.91014862060547,1.0
14.0,14,2009.0,Digitized,,,p11_1,47.0,137.0,565.0,677.0,2427.0,1911.0,1089.0,330.0,428.0,822.0,922.0,3034.0,2164.0,1188.0,330.0,428.0,822.0,922.0,3034.0,2164.0,1188.0,342.6028747558594,931.0,100.0,22.717187881469727,1.0
14.0,14,2009.0,Digitized,,,p11_1,303.33334,373.0,709.3333,882.0,2254.0,2244.0,1483.3334,654.5,751.0,1079.5,1126.5,3274.5,2831.5,1667.5,654.5,751.0,1079.5,1126.5,3274.5,2831.5,1667.5,50.654083251953125,979.0,124.0,22.179079055786133,1.0
14.0,14,2009.0,Digitized,,,p11_1,66.0,90.0,326.0,330.0,1717.0,1358.0,746.0,846.0,920.6667,1149.0,1070.3334,3002.3333,2139.6667,1217.6666,846.0,920.6667,1149.0,1070.3334,3002.3333,2139.6667,1217.6666,-19.44521141052246,841.0,117.0,18.98570442199707,1.0
14.0,14,2009.0,Digitized,,,p11_1,204.0,302.0,644.0,878.0,2181.0,2477.0,1364.0,349.5,415.0,752.5,776.0,3059.5,2399.0,1393.0,349.5,415.0,752.5,776.0,3059.5,2399.0,1393.0,18.413969039916992,844.0,131.0,14.626001358032227,1.0
14.0,14,2009.0,Digitized,,,p11_1,135.66667,178.33333,466.0,535.6667,2402.6667,1630.6666,851.6667,206.0,251.0,546.0,574.0,2516.0,1427.0,772.0,206.0,251.0,546.0,574.0,2516.0,1427.0,772.0,34.24240493774414,983.0,98.0,25.7889347076416,1.0
14.0,14,2009.0,Digitized,,,p11_1,250.0,279.0,553.0,689.0,2254.0,2126.0,1422.0,370.0,445.0,774.0,873.5,2837.5,2468.5,1461.0,370.0,445.0,774.0,873.5,2837.5,2468.5,1461.0,27.495532989501953,859.0,127.0,16.76819610595703,1.0
14.0,14,2009.0,Digitized,,,p11_1,359.0,417.0,689.0,814.3333,2206.6667,1818.0,1112.0,552.0,613.0,819.0,767.5,2514.5,1604.0,822.5,552.0,613.0,819.0,767.5,2514.5,1604.0,822.5,24.6557559967041,1228.0,142.0,12.323240280151367,1.0
14.0,14,2009.0,Digitized,,,p11_1,90.0,158.0,417.33334,660.5,1855.6666,1469.3334,1157.5,273.0,329.0,678.0,648.0,3157.0,2160.0,1171.0,273.0,329.0,678.0,648.0,3157.0,2160.0,1171.0,20.14908218383789,924.0,115.0,19.37659454345703,1.0
14.0,14,2009.0,Digitized,,,p11_1,153.5,256.5,693.0,786.0,2535.5,2089.5,1254.0,622.5,723.0,1015.5,946.0,2831.5,1883.5,973.5,622.5,723.0,1015.5,946.0,2831.5,1883.5,973.5,21.830015182495117,931.0,109.0,21.048412322998047,1.0
14.0,14,2009.0,Digitized,,,p11_1,222.0,331.0,795.0,998.0,2800.5,2512.5,1588.5,882.5,984.5,1256.0,1224.5,2941.5,2247.0,1344.0,882.5,984.5,1256.0,1224.5,2941.5,2247.0,1344.0,344.3381042480469,919.0,114.0,19.089370727539062,1.0
14.0,14,2009.0,Digitized,,,p11_1,417.0,478.33334,739.0,919.6667,2254.6667,2150.0,1328.0,682.0,792.5,1141.0,1191.0,3163.0,2511.0,1445.0,682.0,792.5,1141.0,1191.0,3163.0,2511.0,1445.0,285.96099853515625,1002.0,177.0,12.712724685668945,1.0
14.0,14,2009.0,Digitized,,,p11_1,327.5,407.0,767.5,961.0,2424.5,2290.0,1507.0,707.0,805.5,1160.5,1223.5,3236.0,2879.5,1832.5,707.0,805.5,1160.5,1223.5,3236.0,2879.5,1832.5,265.9970397949219,989.0,173.0,21.15160369873047,1.0
14.0,14,2009.0,Digitized,,,p11_1,113.0,128.0,375.0,569.0,2032.0,1849.0,1211.0,500.0,570.0,852.0,710.5,3202.5,2087.5,1015.0,500.0,570.0,852.0,710.5,3202.5,2087.5,1015.0,10.240382194519043,927.0,91.0,24.543296813964844,1.0
14.0,14,2009.0,Digitized,,,p11_1,187.0,207.0,470.0,538.0,2404.0,1703.0,1033.0,312.5,398.5,775.5,815.5,3011.5,2014.0,1042.5,312.5,398.5,775.5,815.5,3011.5,2014.0,1042.5,6.778214931488037,924.0,101.0,21.887157440185547,1.0
14.0,14,2009.0,Digitized,,,p11_1,180.0,226.0,500.0,636.0,2178.0,1718.0,1143.0,505.33334,610.3333,1003.6667,1039.0,3464.6667,2356.6667,1289.6666,505.33334,610.3333,1003.6667,1039.0,3464.6667,2356.6667,1289.6666,107.20491027832031,1019.0,140.0,13.775043487548828,1.0
16.0,16,2009.0,Digitized,,,p11_1,280.66666,331.33334,599.0,783.3333,2068.3333,2451.6667,1584.3334,297.5,352.0,613.0,663.0,2180.5,2152.0,1273.0,297.5,352.0,613.0,663.0,2180.5,2152.0,1273.0,333.80548095703125,833.0,141.0,12.313499450683594,1.0
16.0,16,2009.0,Digitized,,,p11_1,366.33334,415.0,669.6667,896.3333,2384.0,2775.0,1701.6666,265.0,334.0,655.0,681.0,2673.0,2247.0,1268.0,265.0,334.0,655.0,681.0,2673.0,2247.0,1268.0,345.12628173828125,837.0,144.0,10.935097694396973,1.0
16.0,16,2009.0,Digitized,,,p11_1,276.33334,327.66666,589.0,739.0,2113.3333,2470.3333,1547.6666,314.0,375.0,673.0,693.0,2528.0,2315.0,1374.0,314.0,375.0,673.0,693.0,2528.0,2315.0,1374.0,326.5159912109375,812.0,151.0,10.264693260192871,1.0
16.0,16,2009.0,Digitized,,,p11_1,327.0,375.0,620.0,816.3333,2089.6667,2425.6667,1539.0,332.0,390.0,671.0,747.0,2445.0,2352.0,1398.0,332.0,390.0,671.0,747.0,2445.0,2352.0,1398.0,345.85296630859375,855.0,147.0,10.096503257751465,1.0
16.0,16,2009.0,Digitized,,,p11_1,253.66667,298.0,549.6667,738.0,1955.6666,2284.6667,1460.6666,292.5,355.5,648.5,687.0,2212.0,2238.5,1350.0,292.5,355.5,648.5,687.0,2212.0,2238.5,1350.0,320.87530517578125,824.0,151.0,10.900623321533203,1.0
16.0,16,2009.0,Digitized,,,p11_1,393.0,466.66666,756.3333,1028.0,2062.3333,2569.6667,1644.6666,1735.5,1850.0,2061.5,1992.5,3279.5,3089.0,2200.5,1735.5,1850.0,2061.5,1992.5,3279.5,3089.0,2200.5,72.8560562133789,902.0,146.0,10.157252311706543,1.0
16.0,16,2009.0,Digitized,,,p11_1,344.66666,408.0,689.3333,900.0,2106.6667,2656.6667,1714.0,360.5,414.0,673.0,762.0,2351.0,2414.5,1459.5,360.5,414.0,673.0,762.0,2351.0,2414.5,1459.5,279.8064880371094,935.0,159.0,6.833324909210205,1.0
16.0,16,2009.0,Digitized,,,p11_1,328.0,399.0,680.6667,954.3333,2031.3334,2621.3333,1657.0,1127.0,1218.3334,1487.0,1484.6666,2798.6667,2871.0,1958.0,1127.0,1218.3334,1487.0,1484.6666,2798.6667,2871.0,1958.0,315.260986328125,917.0,156.0,10.320552825927734,1.0
17.0,17,2009.0,Digitized,,,p11_1,217.66667,225.66667,388.0,478.66666,1602.6666,1490.6666,958.3333,594.3333,657.3333,902.3333,906.3333,2643.0,2202.0,1353.0,594.3333,657.3333,902.3333,906.3333,2643.0,2202.0,1353.0,197.7279052734375,986.0,236.0,25.193443298339844,1.0
17.0,17,2009.0,Digitized,,,p11_1,,,,,,,,497.0,546.0,760.0,749.3333,2352.3333,1905.3334,1157.6666,497.0,546.0,760.0,749.3333,2352.3333,1905.3334,1157.6666,194.55853271484375,881.0,230.0,20.470266342163086,1.0
17.0,17,2009.0,Digitized,,,p11_1,251.33333,279.66666,476.33334,579.6667,1696.0,1717.3334,1113.6666,552.3333,636.6667,939.0,982.0,2594.3333,2441.0,1493.6666,552.3333,636.6667,939.0,982.0,2594.3333,2441.0,1493.6666,132.20986938476562,991.0,195.0,8.686552047729492,1.0
17.0,17,2009.0,Digitized,,,p11_1,166.0,184.0,384.0,558.0,1584.0,1785.0,1141.0,518.6667,588.3333,836.3333,833.6667,2455.3333,2213.3333,1287.3334,518.6667,588.3333,836.3333,833.6667,2455.3333,2213.3333,1287.3334,165.1507568359375,896.0,222.0,16.096641540527344,1.0
17.0,17,2009.0,Digitized,,,p11_1,227.33333,237.0,406.33334,496.33334,1638.6666,1591.0,1026.6666,474.66666,535.3333,791.6667,789.0,2532.6667,2029.0,1209.0,474.66666,535.3333,791.6667,789.0,2532.6667,2029.0,1209.0,132.20986938476562,991.0,195.0,8.686552047729492,1.0
18.0,16,2009.0,Digitized,,,p11_1,152.0,198.0,531.0,656.0,2231.0,1914.0,1301.0,1073.0,1192.0,1480.5,1406.0,3221.0,2437.0,1520.5,1073.0,1192.0,1480.5,1406.0,3221.0,2437.0,1520.5,59.52693557739258,1280.0,122.0,26.260290145874023,1.0
18.0,16,2009.0,Digitized,,,p11_1,173.0,248.0,648.0,861.0,2581.0,2369.0,1540.0,1305.0,1412.0,1639.5,1570.0,3426.0,2550.0,1615.0,1305.0,1412.0,1639.5,1570.0,3426.0,2550.0,1615.0,42.139739990234375,1298.0,94.0,28.81037139892578,1.0
18.0,16,2009.0,Digitized,,,p11_1,365.0,488.0,947.0,1241.0,2930.0,3152.0,1988.0,1261.0,1373.6666,1626.0,1603.0,2918.6667,2465.3333,1701.3334,1261.0,1373.6666,1626.0,1603.0,2918.6667,2465.3333,1701.3334,49.2101936340332,1289.0,103.0,28.59571075439453,1.0
18.0,16,2009.0,Digitized,,,p11_1,396.0,526.0,1031.0,1306.0,3250.0,3354.0,2159.0,1089.6666,1193.0,1403.0,1403.6666,2737.3333,2271.6667,1488.6666,1089.6666,1193.0,1403.0,1403.6666,2737.3333,2271.6667,1488.6666,43.93585968017578,1298.0,94.0,29.508033752441406,1.0
18.0,16,2009.0,Digitized,,,p11_1,190.0,242.0,576.0,725.0,2391.0,2091.0,1381.0,958.0,1046.0,1273.0,1233.0,3024.0,2167.5,1322.0,958.0,1046.0,1273.0,1233.0,3024.0,2167.5,1322.0,74.42676544189453,1292.0,135.0,28.78691864013672,1.0
20.0,20,2009.0,SIOSE,0.0,0.0,p11_1,820.0,1059.0,1796.0,1682.0,2160.0,2597.0,2282.0,931.5,1156.5,1838.0,1947.0,2598.5,2876.5,2410.0,931.5,1156.5,1838.0,1947.0,2598.5,2876.5,2410.0,97.55435180664062,865.0,184.0,6.613383769989014,1.0
2.0,2,1989.0,Digitized,,,p11_1,1242.0,1370.0,1563.0,1482.0,2202.0,1484.0,1012.0,305.0,343.5,539.0,454.0,1908.0,1049.0,550.5,305.0,343.5,539.0,454.0,1908.0,1049.0,550.5,259.3494873046875,821.0,183.0,16.053466796875,1.0
2.0,2,1989.0,Digitized,,,p11_1,,,,,,,,233.0,270.0,494.0,362.0,2008.0,953.0,470.0,233.0,270.0,494.0,362.0,2008.0,953.0,470.0,352.2415771484375,745.0,87.0,25.19907569885254,1.0
2.0,2,1989.0,Digitized,,,p11_1,1440.0,1582.0,1757.0,1657.0,2331.0,1740.0,1143.0,346.0,391.0,626.0,500.0,2222.0,1329.0,703.0,346.0,391.0,626.0,500.0,2222.0,1329.0,703.0,341.697021484375,821.0,134.0,13.854894638061523,1.0
2.0,2,1989.0,Digitized,,,p11_1,3296.0,3589.0,3708.0,3510.0,4035.0,2857.0,1940.0,237.0,294.0,556.0,372.0,2287.0,924.0,373.0,237.0,294.0,556.0,372.0,2287.0,924.0,373.0,31.13604164123535,810.0,61.0,34.62053680419922,1.0
2.0,2,1989.0,Digitized,,,p11_1,1281.0,1427.0,1651.0,1553.0,2241.0,1537.0,1034.0,359.5,403.5,600.0,531.0,2004.0,1243.5,658.5,359.5,403.5,600.0,531.0,2004.0,1243.5,658.5,270.8236083984375,804.0,176.0,12.490845680236816,1.0
2.0,2,1989.0,Digitized,,,p11_1,1362.0,1504.0,1695.0,1693.0,2235.0,1811.0,1224.0,307.0,340.0,577.0,427.0,2820.0,1646.0,758.0,307.0,340.0,577.0,427.0,2820.0,1646.0,758.0,283.2086486816406,851.0,144.0,10.765982627868652,1.0
2.0,2,1989.0,Digitized,,,p11_1,1461.0,1593.0,1760.0,1698.0,2364.0,1685.0,1199.0,315.0,366.0,589.5,507.0,2051.0,1241.0,618.0,315.0,366.0,589.5,507.0,2051.0,1241.0,618.0,331.21478271484375,815.0,139.0,13.337638854980469,1.0
2.0,2,1989.0,Digitized,,,p11_1,,,,,,,,276.5,308.0,505.5,363.0,2198.5,1066.0,476.5,276.5,308.0,505.5,363.0,2198.5,1066.0,476.5,391.0743103027344,791.0,43.0,35.641719818115234,1.0
4.0,4,1989.0,Digitized,,,p11_1,881.0,980.0,1167.0,1102.0,1762.0,1218.0,790.0,692.0,741.0,909.0,700.0,2844.0,1517.0,771.0,692.0,741.0,909.0,700.0,2844.0,1517.0,771.0,63.89559555053711,930.0,157.0,9.414015769958496,1.0
4.0,4,1989.0,Digitized,,,p11_1,390.0,453.0,644.0,711.0,1273.0,1006.0,627.0,570.0,660.0,966.0,1003.0,3089.0,2800.0,1558.0,570.0,660.0,966.0,1003.0,3089.0,2800.0,1558.0,9.734319686889648,1203.0,127.0,15.394451141357422,1.0
4.0,4,1989.0,Digitized,,,p11_1,289.0,334.0,520.0,491.0,1105.0,653.0,417.0,540.0,586.0,748.0,665.0,2612.0,1632.0,775.0,540.0,586.0,748.0,665.0,2612.0,1632.0,775.0,342.13653564453125,1116.0,97.0,23.70766830444336,1.0
4.0,4,1989.0,Digitized,,,p11_1,285.0,333.0,520.0,508.0,1121.0,663.0,413.0,544.0,628.0,901.0,708.0,2760.0,1687.0,837.0,544.0,628.0,901.0,708.0,2760.0,1687.0,837.0,349.82513427734375,1133.0,100.0,22.300302505493164,1.0
4.0,4,1989.0,Digitized,,,p11_1,299.0,336.0,491.0,485.0,1084.0,649.0,396.0,550.0,619.0,861.0,666.0,2649.0,1477.0,760.0,550.0,619.0,861.0,666.0,2649.0,1477.0,760.0,345.2576904296875,1082.0,114.0,19.186298370361328,1.0
4.0,4,1989.0,Digitized,,,p11_1,314.0,372.0,582.0,552.0,1120.0,663.0,446.0,520.0,607.0,902.0,744.0,2706.0,1737.0,877.0,520.0,607.0,902.0,744.0,2706.0,1737.0,877.0,352.8766784667969,1110.0,103.0,21.51319694519043,1.0
4.0,4,1989.0,Digitized,,,p11_1,337.0,376.0,522.0,521.0,1120.0,662.0,404.0,570.0,624.0,809.0,698.0,2486.0,1421.0,739.0,570.0,624.0,809.0,698.0,2486.0,1421.0,739.0,107.83338165283203,1069.0,108.0,19.945613861083984,1.0
4.0,4,1989.0,Digitized,,,p11_1,413.0,451.0,578.0,577.0,1210.0,728.0,439.0,589.0,628.0,770.0,648.0,2422.0,1377.0,695.0,589.0,628.0,770.0,648.0,2422.0,1377.0,695.0,84.28804016113281,1052.0,117.0,17.84182357788086,1.0
4.0,4,1989.0,Digitized,,,p11_1,335.0,408.0,644.0,635.0,1263.0,838.0,522.0,455.0,518.0,810.0,710.0,2844.0,2065.0,1082.0,455.0,518.0,810.0,710.0,2844.0,2065.0,1082.0,16.709230422973633,1229.0,125.0,16.451120376586914,1.0
4.0,4,1989.0,Digitized,,,p11_1,335.0,380.0,543.0,485.0,1203.0,685.0,381.0,421.0,472.0,719.0,540.0,2682.0,1453.0,760.0,421.0,472.0,719.0,540.0,2682.0,1453.0,760.0,5.3727312088012695,1218.0,117.0,18.05037498474121,1.0
4.0,4,1989.0,Digitized,,,p11_1,267.0,312.0,488.0,497.0,1091.0,670.0,402.0,580.0,647.0,871.0,736.0,2710.0,1672.0,839.0,580.0,647.0,871.0,736.0,2710.0,1672.0,839.0,340.9062194824219,1110.0,108.0,20.755125045776367,1.0
4.0,4,1989.0,Digitized,,,p11_1,227.0,278.0,467.0,501.0,1091.0,625.0,351.0,506.0,570.0,783.0,655.0,2540.0,1459.0,709.0,506.0,570.0,783.0,655.0,2540.0,1459.0,709.0,337.7171936035156,1121.0,96.0,24.417634963989258,1.0
4.0,4,1989.0,Digitized,,,p11_1,298.0,327.0,448.0,453.0,1074.0,645.0,356.0,538.0,589.0,790.0,713.0,2546.0,1510.0,839.0,538.0,589.0,790.0,713.0,2546.0,1510.0,839.0,341.7635803222656,1094.0,98.0,23.420324325561523,1.0
4.0,4,1989.0,Digitized,,,p11_1,1137.0,1241.0,1375.0,1342.0,2072.0,1582.0,977.0,1012.0,1100.0,1311.0,1191.0,3083.0,2096.0,1220.0,1012.0,1100.0,1311.0,1191.0,3083.0,2096.0,1220.0,43.08411407470703,1006.0,114.0,23.28754997253418,1.0
12.0,11,1989.0,Digitized,,,p11_1,889.0,995.0,1173.0,1189.0,1797.0,1439.0,913.0,851.0,985.0,1308.0,1196.0,3353.0,2664.0,1397.0,851.0,985.0,1308.0,1196.0,3353.0,2664.0,1397.0,38.80256652832031,991.0,128.0,18.296953201293945,1.0
12.0,11,1989.0,Digitized,,,p11_1,2165.0,2348.0,2485.0,2438.0,2987.0,2436.0,1640.0,526.0,623.0,964.0,1081.5,2612.0,2925.5,1745.0,526.0,623.0,964.0,1081.5,2612.0,2925.5,1745.0,50.226905822753906,863.0,118.0,24.062599182128906,1.0
12.0,11,1989.0,Digitized,,,p11_1,2189.0,2372.0,2503.0,2467.0,3027.0,2453.0,1668.0,548.0,636.5,950.5,1062.0,2586.5,2930.0,1763.0,548.0,636.5,950.5,1062.0,2586.5,2930.0,1763.0,45.84999465942383,864.0,122.0,21.358257293701172,1.0
12.0,11,1989.0,Digitized,,,p11_1,2547.0,2765.0,2910.0,2837.0,3406.0,2729.0,1826.0,516.5,596.5,888.0,1024.5,2602.5,3006.0,1763.0,516.5,596.5,888.0,1024.5,2602.5,3006.0,1763.0,12.076723098754883,802.0,103.0,21.651395797729492,1.0
12.0,11,1989.0,Digitized,,,p11_1,2553.0,2814.0,3015.0,2943.0,3497.0,2738.0,1816.0,503.0,601.5,940.0,1109.5,2638.0,3126.0,1850.0,503.0,601.5,940.0,1109.5,2638.0,3126.0,1850.0,336.7600402832031,801.0,115.0,18.704349517822266,1.0
12.0,11,1989.0,Digitized,,,p11_1,2801.0,3062.0,3239.0,3098.0,3684.0,2840.0,1955.0,491.5,569.0,876.5,1003.0,2482.5,2963.0,1828.0,491.5,569.0,876.5,1003.0,2482.5,2963.0,1828.0,346.1296081542969,759.0,110.0,19.649038314819336,1.0
12.0,11,1989.0,Digitized,,,p11_1,2160.0,2347.0,2490.0,2454.0,3051.0,2484.0,1677.0,484.5,567.0,875.5,1004.0,2449.0,2933.0,1764.0,484.5,567.0,875.5,1004.0,2449.0,2933.0,1764.0,-22.257959365844727,809.0,119.0,17.446640014648438,1.0
12.0,11,1989.0,Digitized,,,p11_1,1024.0,1126.0,1287.0,1302.0,1902.0,1541.0,1029.0,926.0,1055.0,1367.0,1328.0,3391.0,2836.0,1573.0,926.0,1055.0,1367.0,1328.0,3391.0,2836.0,1573.0,56.193748474121094,1007.0,122.0,24.808738708496094,1.0
12.0,11,1989.0,Digitized,,,p11_1,985.0,1109.0,1299.0,1336.0,1934.0,1561.0,933.0,889.0,1029.0,1376.0,1335.0,3514.0,2795.0,1484.0,889.0,1029.0,1376.0,1335.0,3514.0,2795.0,1484.0,-9999.0,1001.0,0.0,27.99382972717285,1.0
12.0,11,1989.0,Digitized,,,p11_1,796.0,902.0,1133.0,1151.0,1790.0,1337.0,924.0,838.0,965.0,1298.0,1304.0,3390.0,2871.0,1622.0,838.0,965.0,1298.0,1304.0,3390.0,2871.0,1622.0,57.37477111816406,992.0,128.0,23.380752563476562,1.0
12.0,11,1989.0,Digitized,,,p11_1,686.0,800.0,1058.0,1049.0,1664.0,1305.0,855.0,861.0,984.0,1309.0,1279.0,3223.0,2938.0,1697.0,861.0,984.0,1309.0,1279.0,3223.0,2938.0,1697.0,60.56962203979492,1017.0,138.0,20.57648277282715,1.0
